size,mflop
31,1567.55
32,1716.82
96,5312.69
97,5576.69
127,12339
128,12590.6
129,10513.4
191,13893.4
192,14106.4
229,23448.2
255,13742.1
256,15061.1
257,15269.2
319,22576
320,43019.3
321,16070.7
417,15553.4
479,31649
480,41787.4
511,26393.1
512,26650.2
639,27977.4
640,41493.9
767,28965.5
768,27474.3
769,34714.3
1023,28240.4
1024,39287.2
1025,28560.4
1525,35480.8
1526,32385.1
1527,32242.9
