size,mflop
31,25966.2
32,40982.5
96,36755.2
97,17833.9
127,22597.3
128,45693.1
129,17236.4
191,26158.4
192,46319.8
229,20368.7
255,28287.8
256,42976.4
257,21699.3
319,30368.5
320,46115.8
321,23459.4
417,31907.6
479,34077.3
480,44831.7
511,28639.8
512,33972.3
639,39325.8
640,36538.4
767,42008.4
768,42470.7
769,34202.4
1023,35130.3
1024,31574.4
1025,45750.3
1525,40692.8
1526,45945
1527,46221.2
