size,mflop
31,22116.2
32,45897.3
96,43055.9
97,15067.4
127,22588.6
128,42377.8
129,20228.1
191,26134
192,35161.9
229,26977.5
255,27962
256,29985.5
257,26928.8
319,30635.6
320,36369.7
321,29318.6
417,32047.7
479,28821.4
480,43049.4
511,28573.2
512,32736.4
639,37881.9
640,42052.1
767,40961.2
768,41133.9
769,41296
1023,34224.8
1024,25366.3
1025,44145.5
1525,40292
1526,45324.1
1527,45580.7
