size,mflop
31,26323.3
32,50425.1
96,33970.2
97,18242.8
127,22556.9
128,45661
129,20233.5
191,19404.5
192,46435.4
229,27076.6
255,27971.7
256,42834.1
257,26930.6
319,30473.1
320,45660.1
321,24733.8
417,31810.2
479,34295
480,35047.4
511,28458.9
512,33897.9
639,40648.5
640,44520.8
767,42291.9
768,42485.4
769,41540.5
1023,35169.3
1024,34355.9
1025,45814.8
1525,40445
1526,46137.7
1527,39462.2
