size,mflop
31,26647.9
32,45767.2
96,45159.8
97,15238.6
127,22642.5
128,43985.8
129,20164
191,26048.9
192,43510.7
229,26875.6
255,27561.8
256,29612.3
257,26617.6
319,30207.5
320,36494.5
321,28848
417,31494.4
479,28740.2
480,43253
511,28518.9
512,33697
639,39303.6
640,43646
767,42430.9
768,42079.9
769,41174.1
1023,30612.9
1024,34213.6
1025,43968.3
1525,46006.1
1526,40747
1527,45897.8
