size,mflop
31,1552.81
32,1714.07
96,5333.33
97,5480.99
127,12159.1
128,12392.3
129,12670.7
191,13716.3
192,13895.8
229,23157
255,14818.5
256,11740.3
257,15069.4
319,28443.4
320,35595.3
321,15851
417,20772.6
479,31119
480,42191.1
511,26170.8
512,26315.7
639,32136.2
640,41699.2
767,35122.6
768,35306.7
769,35314.7
1023,40178.5
1024,33892.3
1025,40614.1
1525,35249.8
1526,32210.8
1527,35826.3
