size,mflop
31,1564.92
32,1719.72
96,5368.18
97,5574.39
127,12292.5
128,12568.8
129,10495.4
191,13505
192,13724.5
229,22862.7
255,14488.8
256,14660.2
257,14859.5
319,22205.4
320,42922.8
321,16082.1
417,15507.5
479,31399.9
480,41700.9
511,26681.6
512,26854.4
639,26993.6
640,41454.9
767,25132.7
768,29582.3
769,35256.7
1023,28758.5
1024,40373.6
1025,35969.6
1525,35636.1
1526,35681
1527,32314.7
