size,mflop
31,1567.94
32,1693.03
96,5164.87
97,5545.14
127,10057.3
128,12579
129,12861
191,10647.6
192,14101.6
229,23481
255,14874.7
256,14952.8
257,15154.1
319,28526.9
320,43051.9
321,16079.3
417,17674.1
479,31219.9
480,41969.7
511,26496.4
512,26621.3
639,27750
640,41863.1
767,24822.9
768,28891.5
769,34849.4
1023,39407.4
1024,39237.9
1025,39586
1525,32092.8
1526,35249.1
1527,35711.8
